000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.01
000.00,000.00,000.00
047.21,060.78,076.10
093.83,103.62,111.08
100.12,107.26,112.73
100.03,107.28,112.89
100.08,107.33,112.98
100.14,107.40,113.04
100.18,107.46,113.08
100.26,107.51,113.13
100.30,107.54,113.17
100.29,107.52,113.16
100.27,107.49,113.14
100.23,107.46,113.08
100.20,107.42,113.02
100.16,107.38,112.97
100.12,107.32,112.96
100.08,107.30,112.93
100.05,107.28,112.93
100.05,107.28,112.89
100.38,105.58,093.24
000.35,000.19,000.20
000.04,000.02,000.04
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
094.77,106.74,110.88
100.99,107.90,113.46
100.85,107.98,113.49
100.91,108.02,113.53
100.94,108.03,113.56
100.92,108.00,113.55
100.90,107.99,113.53
100.88,107.97,113.47
100.86,107.96,113.45
100.85,107.94,113.44
100.84,107.91,113.42
100.79,107.87,113.39
100.76,107.84,113.36
100.74,107.82,113.33
100.76,107.85,113.33
100.76,107.81,113.29
100.81,105.37,095.69
000.07,000.03,000.05
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
048.54,070.29,089.23
096.73,104.49,111.56
100.09,107.08,112.79
100.00,107.08,112.86
100.02,107.11,112.87
100.07,107.16,112.92
100.10,107.17,112.97
100.12,107.19,112.98
100.11,107.18,112.96
100.10,107.17,112.93
100.08,107.15,112.91
100.07,107.14,112.90
100.06,107.13,112.91
100.03,107.09,112.88
100.02,107.10,112.89
100.00,107.06,112.79
100.01,107.06,112.80
100.07,106.19,104.73
000.05,000.05,000.09
000.02,000.01,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.01
052.35,073.89,090.09
094.21,104.30,111.87
101.01,107.99,113.32
100.85,107.95,113.37
100.86,107.96,113.37
100.88,107.97,113.37
100.90,107.98,113.39
100.88,107.95,113.38
100.86,107.95,113.38
100.85,107.93,113.36
100.86,107.95,113.35
100.86,107.93,113.33
100.87,107.93,113.35
100.82,107.89,113.32
100.81,107.87,113.28
100.77,107.84,113.24
100.77,107.84,113.23
100.76,107.81,113.21
100.73,107.78,113.18
100.67,107.73,113.15
100.67,107.71,113.13
100.66,107.72,113.12
100.96,105.46,095.31
000.35,000.19,000.21
000.04,000.02,000.04
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,49672,000.66
093.50,105.93,112.01
100.10,106.92,112.57
099.91,106.93,112.58
099.88,106.89,112.54
099.83,106.85,112.50
099.80,106.79,112.44
099.71,106.72,112.37
099.67,106.67,112.34
099.63,106.66,112.32
099.67,106.69,112.35
099.69,106.74,112.44
099.75,106.78,112.50
099.81,106.87,112.58
099.87,106.93,112.65
099.97,107.03,112.74
100.05,107.11,112.84
100.10,107.16,112.89
100.11,107.16,112.90
100.12,107.15,112.88
100.07,107.12,112.80
100.50,104.08,086.70
000.32,000.19,000.19
000.04,000.02,000.04
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
035.33,056.47,073.63
095.58,104.63,111.24
100.56,107.54,112.85
100.52,107.58,112.95
100.58,107.64,113.04
100.61,107.64,113.06
100.61,107.64,113.06
100.60,107.62,113.00
100.58,107.59,112.96
100.54,107.56,112.94
100.53,107.54,112.93
100.49,107.51,112.91
100.48,107.49,112.88
100.45,107.48,112.83
100.45,107.46,112.80
100.42,107.43,112.80
100.39,107.39,112.76
100.34,107.35,112.73
100.31,107.31,112.65
100.28,107.28,112.61
100.25,107.25,112.57
100.23,107.20,112.55
100.18,107.16,112.54
100.13,107.14,112.62
000.06,000.03,000.06
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
055.96,075.55,089.26
094.78,103.88,111.28
099.54,106.63,112.38
099.37,106.57,112.40
099.39,106.57,112.42
099.35,106.53,112.39
099.32,106.50,112.34
099.29,106.46,112.29
099.28,106.45,112.28
099.26,106.44,112.26
099.25,106.41,112.27
099.21,106.40,112.27
099.21,106.40,112.26
099.20,106.39,112.23
099.21,106.39,112.21
099.21,106.40,112.25
099.19,106.34,112.21
099.15,106.33,112.19
099.14,106.31,112.15
099.13,106.31,112.14
099.13,106.29,112.12
099.10,106.27,112.10
099.06,106.22,112.29
000.09,000.04,000.05
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
050.21,065.12,080.70
096.67,105.07,112.03
101.12,108.20,113.55
100.99,108.14,113.56
100.98,108.11,113.54
100.96,108.10,113.51
100.95,108.10,113.49
100.95,108.08,113.49
100.93,108.03,113.44
100.86,107.98,113.38
100.82,107.93,113.32
100.78,107.89,113.27
100.74,107.86,113.24
100.72,107.83,113.24
100.68,107.79,113.20
100.67,107.77,113.19
100.65,107.78,113.18
100.69,107.83,113.24
100.74,107.89,113.33
100.80,107.95,113.40
100.86,108.01,113.52
101.53,106.70,099.31
000.06,000.03,000.06
000.02,000.01,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
037.18,060.92,078.61
096.04,105.04,111.96
101.01,107.98,113.25
100.94,108.03,113.38
101.03,108.10,113.48
101.08,108.14,113.52
101.07,108.13,113.49
101.03,108.08,113.44
101.00,108.06,113.39
100.99,108.02,113.37
100.98,108.02,113.38
100.94,107.98,113.34
100.91,107.95,113.29
100.85,107.88,113.19
100.83,107.84,113.14
100.75,107.77,113.08
100.72,107.72,113.04
100.66,107.69,113.00
100.65,107.67,112.97
100.64,107.68,113.00
100.69,107.72,113.07
100.77,107.82,112.93
000.09,000.07,000.08
000.02,000.01,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
044.54,062.77,082.80
094.80,105.82,112.63
101.59,108.67,113.76
101.38,108.63,113.82
101.41,108.64,113.82
101.39,108.63,113.77
101.39,108.61,113.76
101.37,108.59,113.74
101.34,108.56,113.73
101.31,108.53,113.71
101.31,108.50,113.65
101.27,108.48,113.62
101.26,108.47,113.61
101.25,108.46,113.63
101.22,108.42,113.59
101.20,108.39,113.55
101.16,108.36,113.57
101.13,108.33,113.41
101.11,108.29,113.39
101.07,108.26,113.37
101.03,108.21,113.34
101.00,108.19,113.35
100.99,108.18,113.24
101.57,106.88,099.64
000.12,000.10,000.12
000.02,000.01,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
039.32,067.33,085.66
097.25,103.78,110.99
099.80,106.83,112.50
099.74,106.77,112.52
099.74,106.75,112.52
099.70,106.71,112.50
099.67,106.70,112.48
099.66,106.70,112.46
099.68,106.70,112.45
099.67,106.71,112.50
099.66,106.69,112.47
099.66,106.67,112.45
099.61,106.63,112.39
099.60,106.63,112.39
099.60,106.61,112.40
099.58,106.61,112.38
099.55,106.56,112.34
099.52,106.52,112.28
099.48,106.50,112.24
099.49,106.48,112.23
099.47,106.48,112.24
099.45,106.46,112.31
099.52,106.59,107.76
000.43,000.21,000.18
000.04,000.02,000.03
000.01,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
057.40,077.38,092.16
094.93,105.02,112.01
100.84,107.64,112.88
100.57,107.55,112.87
100.57,107.52,112.84
100.52,107.47,112.75
100.49,107.43,112.71
100.45,107.40,112.69
100.43,107.37,112.68
100.38,107.33,112.65
100.37,107.31,112.61
100.33,107.29,112.56
100.34,107.28,112.57
100.33,107.28,112.59
100.34,107.30,112.58
100.34,107.29,112.60
100.34,107.30,112.57
100.37,107.32,112.57
100.36,107.33,112.60
100.38,107.33,112.63
100.38,107.34,112.64
100.38,107.34,112.64
100.40,107.39,112.65
100.45,107.41,112.72
100.52,107.63,109.37
000.05,000.05,000.08
000.02,000.01,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
043.92,067.38,084.47
095.98,105.40,112.26
101.24,108.10,113.28
101.05,108.06,113.32
101.06,108.06,113.33
101.06,108.04,113.32
101.02,108.01,113.29
100.99,107.98,113.25
100.96,107.96,113.22
100.97,107.95,113.20
100.96,107.95,113.23
100.95,107.92,113.20
100.91,107.89,113.17
100.88,107.86,113.12
100.88,107.88,113.14
100.89,107.87,113.14
100.89,107.88,113.16
100.86,107.85,113.14
100.86,107.84,113.11
100.84,107.83,113.10
100.85,107.85,113.10
100.85,107.83,113.13
100.84,107.81,113.11
100.82,107.80,113.08
100.78,107.76,113.03
100.89,107.95,106.30
000.07,000.06,000.10
000.02,000.01,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.06
071.32,080.87,099.68
094.72,106.83,110.54
100.82,107.61,112.95
100.64,107.67,112.95
100.70,107.70,112.99
100.71,107.71,113.02
100.71,107.69,113.02
100.70,107.69,113.03
100.71,107.70,113.02
100.72,107.72,113.03
100.74,107.74,113.04
100.74,107.74,113.07
100.74,107.73,113.07
100.73,107.74,113.09
100.74,107.75,113.08
100.77,107.77,113.10
100.79,107.79,113.13
100.80,107.78,113.12
100.77,107.77,113.12
100.78,107.78,113.11
100.78,107.79,113.41
000.41,000.20,000.21
000.04,000.02,000.04
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
094.80,106.62,112.47
100.50,107.30,112.89
100.30,107.32,112.98
100.30,107.30,112.97
100.29,107.28,112.93
100.25,107.26,112.90
100.26,107.28,112.92
100.26,107.28,112.93
100.27,107.27,112.94
100.25,107.25,112.92
100.24,107.25,112.90
100.24,107.23,112.87
100.24,107.23,112.87
100.24,107.23,112.90
100.21,107.21,112.89
100.19,107.19,112.86
100.18,107.18,112.81
100.16,107.17,112.79
100.15,107.16,112.80
100.15,107.13,112.80
100.12,107.10,112.76
100.10,107.10,112.74
100.08,107.09,112.76
100.52,102.96,087.94
000.50,000.24,000.22
000.05,000.02,000.04
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
055.05,076.31,091.16
097.54,104.29,111.13
099.75,106.72,112.45
099.69,106.73,112.52
099.76,106.77,112.59
099.77,106.79,112.62
099.78,106.81,112.66
099.80,106.84,112.66
099.85,106.88,112.72
099.89,106.94,112.78
099.95,106.98,112.83
099.95,106.98,112.85
099.96,107.00,112.86
099.98,107.03,112.85
100.01,107.05,112.89
100.03,107.06,112.92
100.01,107.04,112.90
100.01,107.03,112.88
099.98,107.00,112.82
099.95,106.99,112.81
099.95,106.96,112.79
099.95,106.96,112.81
099.90,106.92,113.04
000.54,000.25,000.25
000.05,000.02,000.04
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
49672,49672,001.07
083.11,089.99,103.44
095.56,106.61,110.23
100.39,107.25,112.89
100.25,107.29,112.92
100.30,107.34,112.99
100.33,107.39,113.03
100.39,107.46,113.10
100.46,107.51,113.17
100.52,107.58,113.27
100.55,107.62,113.32
100.58,107.63,113.31
100.57,107.63,113.29
100.58,107.63,113.28
100.57,107.63,113.29
100.55,107.60,113.25
100.52,107.55,113.20
100.48,107.51,113.14
100.46,107.49,113.13
100.45,107.48,113.12
100.45,107.48,113.13
100.39,107.44,113.08
100.37,107.40,113.03
100.32,107.34,112.93
100.28,107.31,113.15
000.37,000.20,000.20
000.04,000.02,000.04
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
054.07,076.03,095.95
092.65,102.92,109.66
099.26,106.25,112.28
099.06,106.14,112.20
099.05,106.12,112.19
099.03,106.13,112.21
099.06,106.13,112.23
099.05,106.14,112.27
099.09,106.17,112.34
099.17,106.29,112.40
099.22,106.35,112.47
099.30,106.42,112.58
099.35,106.45,112.64
099.39,106.50,112.70
099.41,106.52,112.68
099.43,106.56,112.70
099.42,106.54,112.68
099.43,106.50,112.64
099.36,106.45,112.60
099.32,106.42,112.58
099.30,106.39,112.52
099.29,106.38,112.49
099.28,106.36,112.51
099.24,106.31,112.45
099.19,106.24,112.56
000.35,000.19,000.19
000.04,000.02,000.04
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.02
043.60,061.97,079.95
097.02,104.48,111.53
100.01,106.99,112.74
099.85,106.90,112.72
099.84,106.88,112.68
099.83,106.86,112.66
099.81,106.84,112.68
099.78,106.81,112.66
099.75,106.76,112.62
099.71,106.75,112.57
099.73,106.76,112.56
099.72,106.75,112.56
099.72,106.74,112.59
099.71,106.73,112.59
099.72,106.75,112.61
099.72,106.76,112.59
099.74,106.80,112.61
099.76,106.80,112.66
099.80,106.83,112.70
099.81,106.84,112.75
099.84,106.87,112.75
099.86,106.93,112.80
099.93,106.97,112.90
000.06,000.05,000.10
000.02,000.01,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
039.30,062.47,077.71
095.58,105.38,112.33
101.37,108.18,113.47
101.19,108.12,113.53
101.18,108.12,113.53
101.19,108.13,113.53
101.19,108.16,113.57
101.24,108.19,113.62
101.29,108.25,113.72
101.34,108.29,113.75
101.29,108.25,113.78
101.37,108.35,113.81
101.44,108.42,113.87
101.49,108.47,113.95
101.54,108.51,114.02
101.58,108.54,114.06
101.61,108.58,114.05
101.61,108.58,114.05
101.64,108.61,114.06
101.65,108.61,114.11
101.65,108.61,114.10
101.63,108.59,114.12
102.35,103.46,082.06
000.62,000.28,000.22
000.06,000.03,000.04
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
050.28,070.64,085.30
096.86,106.16,112.65
101.93,108.80,113.70
101.75,108.74,113.71
101.79,108.76,113.72
101.79,108.76,113.72
101.78,108.73,113.75
101.76,108.72,113.75
101.75,108.72,113.72
101.75,108.72,113.71
101.75,108.71,113.70
101.73,108.69,113.71
101.72,108.66,113.68
101.68,108.65,113.68
101.67,108.65,113.65
101.69,108.65,113.62
101.66,108.63,113.61
101.67,108.60,113.62
101.63,108.58,113.60
101.61,108.58,113.58
101.61,108.56,113.55
101.59,108.55,113.51
101.59,108.54,113.55
101.58,108.53,113.47
000.59,000.27,000.26
000.06,000.03,000.05
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
044.51,068.41,088.62
095.01,104.54,111.95
100.29,107.15,112.97
100.07,107.06,112.98
100.06,107.07,112.99
100.05,107.05,112.94
100.06,107.06,112.94
100.05,107.05,112.93
100.04,107.02,112.93
100.00,106.99,112.92
100.00,106.99,112.89
099.98,106.97,112.86
099.98,106.97,112.87
099.99,106.97,112.87
099.96,106.95,112.84
099.93,106.91,112.83
099.90,106.90,112.78
099.92,106.90,112.80
099.92,106.92,112.82
099.93,106.90,112.81
099.91,106.87,112.78
099.87,106.85,112.75
099.85,106.84,112.69
100.06,106.64,102.54
000.06,000.05,000.09
000.02,000.01,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
096.93,106.06,111.99
099.58,106.52,112.59
099.50,106.58,112.67
099.55,106.62,112.73
099.56,106.62,112.75
099.55,106.62,112.74
099.56,106.63,112.72
099.58,106.66,112.78
099.61,106.69,112.81
099.61,106.69,112.82
099.61,106.68,112.81
099.62,106.70,112.80
099.62,106.70,112.80
099.63,106.71,112.83
099.65,106.73,112.86
099.65,106.72,112.86
099.66,106.73,112.86
099.65,106.73,112.82
099.65,106.73,112.83
099.67,106.75,112.87
099.66,106.74,112.90
000.09,000.07,000.09
000.02,000.01,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
096.90,106.21,112.34
099.71,106.65,112.78
099.60,106.67,112.84
099.58,106.65,112.83
099.58,106.65,112.85
099.57,106.64,112.82
099.56,106.64,112.81
099.57,106.63,112.82
099.56,106.61,112.80
099.52,106.58,112.78
099.51,106.56,112.73
099.48,106.56,112.72
099.48,106.54,112.72
099.47,106.53,112.71
099.44,106.49,112.68
099.40,106.47,112.64
099.38,106.45,112.60
099.38,106.43,112.60
099.36,106.44,112.62
099.37,106.43,112.62
099.35,106.42,112.61
099.34,106.39,112.56
099.33,106.40,112.58
100.12,104.98,095.77
000.06,000.05,000.09
000.02,000.01,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
098.25,107.20,112.74
100.72,107.62,113.29
100.63,107.65,113.35
100.62,107.64,113.33
100.59,107.61,113.30
100.56,107.60,113.26
100.55,107.58,113.24
100.54,107.58,113.26
100.54,107.55,113.24
100.51,107.51,113.19
100.47,107.48,113.14
100.46,107.48,113.14
100.45,107.48,113.13
100.45,107.45,113.13
100.41,107.41,113.10
100.38,107.39,113.03
100.34,107.34,112.97
100.32,107.32,112.94
100.29,107.29,112.93
100.26,107.24,112.90
100.23,107.22,112.88
100.27,107.40,108.81
000.38,000.20,000.19
000.04,000.02,000.04
000.01,000.00,000.02
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.01
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
000.00,000.00,000.00
