1196,0,1264,0,1710,0
1197,0,1265,0,1711,0
1198,0,1266,0,1712,0
1199,0,1267,0,1713,0
1200,0,1268,0,1714,0
1201,0,1269,0,1715,0
1202,0,1270,0,1716,0
1203,0,1271,0,1717,0
1204,0,1272,0,1718,0
1205,0,1273,0,1719,0
1206,0,1274,0,1720,0
1207,0,1275,0,1721,0
1208,0,1276,0,1722,0
1209,0,1277,0,1723,0
1210,0,1278,0,1724,0
1211,0,1279,0,1725,0
1212,0,1280,0,1726,0
1213,0,1281,0,1727,0
1214,0,1282,0,1728,0
1215,0,1283,0,1729,0
1216,0,1284,0,1730,0
1217,0,1285,0,1731,0
1218,0,1286,0,1732,0
1219,0,1287,0,1733,0
1220,0,1288,0,1734,0
1221,0,1289,0,1735,0
1222,0,1290,0,1736,0
1223,0,1291,0,1737,0
1224,0,1292,0,1738,0
1225,0,1293,0,1739,0
1226,0,1294,0,1740,0
1227,0,1295,0,1741,0
1228,0,1296,0,1742,0
1229,0,1297,0,1743,0
1230,0,1298,0,1744,0
1231,0,1299,0,1745,0
1232,0,1300,0,1746,0
1233,0,1301,0,1747,0
1234,0,1302,0,1748,0
1235,0,1303,0,1749,0
1236,0,1304,0,1750,0
1237,0,1305,0,1751,0
1238,0,1306,0,1752,0
1239,0,1307,0,1753,0
1240,0,1308,0,1754,0
1241,0,1309,0,1755,0
1242,0,1310,0,1756,0
1243,0,1311,0,1757,0
1244,0,1312,0,1758,0
1245,0,1313,0,1759,0
1246,0,1314,0,1760,0
1247,0,1315,0,1761,0
1248,0,1316,0,1762,0
1249,0,1317,0,1763,0
1250,0,1318,0,1764,0
1251,0,1319,0,1765,0
1252,0,1320,0,1766,0
1253,0,1321,0,1767,0
1254,0,1322,0,1768,0
1255,0,1323,0,1769,0
1256,0,1324,0,1770,0
1257,0,1325,0,1771,0
1258,0,1326,0,1772,0
1259,0,1327,0,1773,0
1260,0,1328,0,1774,0
1261,0,1329,0,1775,0
1262,0,1330,0,1776,0
1263,0,1331,0,1777,0
1264,0,1332,0,1778,0
1265,0,1333,0,1779,0
1266,0,1334,0,1780,0
1267,0,1335,0,1781,0
1268,0,1336,0,1782,0
1269,0,1337,0,1783,0
1270,0,1338,0,1784,0
1271,0,1339,0,1785,0
1272,0,1340,0,1786,0
1273,0,1341,0,1787,0
1274,0,1342,0,1788,0
1275,0,1343,0,1789,0
1276,0,1344,0,1790,0
1277,0,1345,0,1791,0
1278,0,1346,0,1792,0
1279,0,1347,0,1793,0
1280,0,1348,0,1794,0
1281,0,1349,0,1795,0
1282,0,1350,0,1796,0
1283,0,1351,0,1797,0
1284,0,1352,0,1798,0
1285,0,1353,0,1799,0
1286,0,1354,0,1800,0
1287,0,1355,0,1801,0
1288,0,1356,0,1802,0
1289,0,1357,0,1803,0
1290,0,1358,0,1804,1
1291,0,1359,0,1805,1
1292,0,1360,0,1806,10
