7780,0,7669,0,1553,0
7781,0,7670,0,1554,0
7782,0,7671,0,1555,0
7783,0,7672,0,1556,0
7784,0,7673,0,1557,0
7785,0,7674,0,1558,0
7786,0,7675,0,1559,0
7787,0,7676,0,1560,0
7788,0,7677,0,1561,0
7789,0,7678,0,1562,0
7790,0,7679,0,1563,0
7791,0,7680,0,1564,0
7792,0,7681,0,1565,0
7793,0,7682,0,1566,0
7794,0,7683,0,1567,0
7795,0,7684,0,1568,0
7796,0,7685,0,1569,0
7797,0,7686,0,1570,0
7798,0,7687,0,1571,0
7799,0,7688,0,1572,0
7800,0,7689,0,1573,0
7801,0,7690,0,1574,0
7802,0,7691,0,1575,0
7803,0,7692,0,1576,0
7804,0,7693,0,1577,0
7805,0,7694,0,1578,0
7806,0,7695,0,1579,0
7807,0,7696,0,1580,0
7808,0,7697,0,1581,0
7809,0,7698,0,1582,0
7810,0,7699,0,1583,0
7811,0,7700,0,1584,0
7812,0,7701,0,1585,0
7813,0,7702,0,1586,0
7814,0,7703,0,1587,0
7815,0,7704,0,1588,0
7816,0,7705,0,1589,0
7817,0,7706,0,1590,0
7818,0,7707,0,1591,0
7819,0,7708,0,1592,0
7820,0,7709,0,1593,0
7821,0,7710,0,1594,0
7822,0,7711,0,1595,0
7823,0,7712,0,1596,0
7824,0,7713,0,1597,0
7825,0,7714,0,1598,0
7826,0,7715,0,1599,0
7827,0,7716,0,1600,0
7828,0,7717,0,1601,0
7829,0,7718,0,1602,0
7830,0,7719,0,1603,0
7831,0,7720,0,1604,0
7832,0,7721,0,1605,0
7833,0,7722,0,1606,0
7834,0,7723,0,1607,0
7835,0,7724,0,1608,0
7836,0,7725,0,1609,0
7837,0,7726,0,1610,0
7838,0,7727,0,1611,0
7839,0,7728,0,1612,0
7840,0,7729,0,1613,0
7841,0,7730,0,1614,0
7842,0,7731,0,1615,0
7843,0,7732,0,1616,0
7844,0,7733,0,1617,0
7845,0,7734,0,1618,0
7846,0,7735,0,1619,0
7847,0,7736,0,1620,0
7848,0,7737,0,1621,0
7849,0,7738,0,1622,0
7850,0,7739,0,1623,0
7851,0,7740,0,1624,0
7852,0,7741,0,1625,0
