5334,0,5547,0,1721,0
5335,0,5548,0,1722,0
5336,0,5549,0,1723,0
5337,0,5550,0,1724,0
5338,0,5551,0,1725,0
5339,0,5552,0,1726,0
5340,0,5553,0,1727,0
5341,0,5554,0,1728,0
5342,0,5555,0,1729,0
5343,0,5556,0,1730,0
5344,0,5557,0,1731,0
5345,0,5558,0,1732,0
5346,0,5559,0,1733,0
5347,0,5560,0,1734,0
5348,0,5561,0,1735,0
5349,0,5562,0,1736,0
5350,0,5563,0,1737,0
5351,0,5564,0,1738,0
5352,0,5565,0,1739,0
5353,0,5566,0,1740,0
5354,0,5567,0,1741,0
5355,0,5568,0,1742,0
5356,0,5569,0,1743,0
5357,0,5570,0,1744,0
5358,0,5571,0,1745,0
5359,0,5572,0,1746,0
5360,0,5573,0,1747,0
5361,0,5574,0,1748,0
5362,0,5575,0,1749,0
5363,0,5576,0,1750,0
5364,0,5577,0,1751,0
5365,0,5578,0,1752,0
5366,0,5579,0,1753,0
5367,0,5580,0,1754,0
5368,0,5581,0,1755,0
5369,0,5582,0,1756,0
5370,0,5583,0,1757,0
5371,0,5584,0,1758,0
5372,0,5585,0,1759,0
5373,0,5586,0,1760,0
5374,0,5587,0,1761,0
5375,0,5588,0,1762,0
5376,0,5589,0,1763,0
5377,0,5590,0,1764,0
5378,0,5591,0,1765,0
5379,0,5592,0,1766,0
5380,0,5593,0,1767,0
5381,0,5594,0,1768,0
5382,0,5595,0,1769,0
5383,0,5596,0,1770,0
5384,0,5597,0,1771,0
5385,0,5598,0,1772,0
5386,0,5599,0,1773,0
5387,0,5600,0,1774,0
5388,0,5601,0,1775,0
5389,0,5602,0,1776,0
5390,0,5603,0,1777,0
5391,0,5604,0,1778,0
5392,0,5605,0,1779,0
5393,0,5606,0,1780,0
5394,0,5607,0,1781,0
5395,0,5608,0,1782,0
5396,0,5609,0,1783,0
5397,0,5610,0,1784,0
5398,0,5611,0,1785,0
5399,0,5612,0,1786,0
5400,0,5613,0,1787,0
5401,0,5614,0,1788,0
5402,0,5615,0,1789,0
5403,0,5616,0,1790,0
5404,0,5617,0,1791,0
5405,0,5618,0,1792,0
5406,0,5619,0,1793,0
5407,0,5620,0,1794,0
5408,0,5621,0,1795,0
5409,0,5622,0,1796,0
5410,0,5623,0,1797,0
5411,0,5624,0,1798,0
5412,0,5625,0,1799,0
5413,0,5626,0,1800,0
5414,0,5627,0,1801,0
5415,0,5628,0,1802,0
5416,0,5629,0,1803,0
5417,0,5630,0,1804,0
5418,0,5631,12,1805,0
5419,0,5632,0,1806,0
5420,3,5633,7,1807,2
5421,0,5634,85,1808,0
5422,24,5635,0,1809,7
5423,0,5636,145,1810,21
5424,27,5637,0,1811,42
5425,108,5638,159,1812,157
5426,0,5639,0,1813,107
5427,194,5640,195,1814,114
5428,0,5641,68,1815,134
5429,171,5642,0,1816,0
5430,0,5643,223,1817,157
5431,257,5644,0,1818,125
5432,0,5645,150,1819,119
5433,113,5646,0,1820,103
5434,140,5647,29,1821,20
5435,0,5648,0,1822,33
5436,51,5649,17,1823,39
5437,0,5650,21,1824,0
5438,31,5651,0,1825,58
5439,0,5652,29,1826,68
5440,29,5653,0,1827,76
5441,13,5654,24,1828,50
5442,0,5655,0,1829,55
5443,81,5656,48,1830,11
5444,0,5657,0,1831,1
5445,130,5658,37,1832,0
5446,0,5659,123,1833,0
5447,76,5660,0,1834,1
5448,0,5661,71,1835,0
5449,25,5662,0,1836,0
5450,26,5663,42,1837,0
5451,0,5664,0,1838,0
5452,1,5665,15,1839,0
5453,0,5666,0,1840,0
5454,0,5667,0,1841,0
5455,0,5668,0,1842,0
5456,0,5669,0,1843,0
5457,0,5670,0,1844,0
5458,0,5671,0,1845,0
5459,0,5672,0,1846,0
5460,0,5673,0,1847,0
5461,0,5674,0,1848,0
5462,0,5675,0,1849,0
5463,0,5676,0,1850,0
5464,0,5677,0,1851,0
5465,0,5678,0,1852,0
5466,0,5679,0,1853,0
5467,0,5680,0,1854,0
5468,0,5681,0,1855,0
5469,0,5682,0,1856,0
5470,0,5683,0,1857,0
5471,0,5684,0,1858,0
5472,0,5685,0,1859,0
5473,0,5686,0,1860,0
5474,0,5687,0,1861,0
5475,0,5688,0,1862,0
5476,0,5689,0,1863,0
5477,0,5690,0,1864,0
5478,0,5691,0,1865,0
5479,0,5692,0,1866,0
5480,0,5693,0,1867,0
5481,0,5694,0,1868,0
5482,0,5695,0,1869,0
5483,0,5696,0,1870,0
5484,0,5697,0,1871,0
5485,0,5698,0,1872,0
5486,0,5699,0,1873,0
5487,0,5700,0,1874,0
5488,0,5701,0,1875,0
5489,0,5702,0,1876,0
5490,0,5703,0,1877,0
5491,0,5704,0,1878,0
5492,0,5705,0,1879,0
5493,0,5706,0,1880,0
5494,0,5707,0,1881,0
5495,0,5708,0,1882,0
5496,0,5709,0,1883,0
5497,0,5710,0,1884,0
5498,0,5711,0,1885,0
5499,0,5712,0,1886,0
5500,0,5713,0,1887,0
5501,0,5714,0,1888,0
5502,0,5715,0,1889,0
5503,0,5716,0,1890,0
5504,0,5717,0,1891,0
5505,0,5718,0,1892,0
5506,0,5719,0,1893,0
5507,0,5720,0,1894,0
5508,0,5721,0,1895,0
5509,0,5722,0,1896,0
5510,0,5723,0,1897,0
5511,0,5724,0,1898,0
5512,0,5725,0,1899,0
5513,0,5726,0,1900,0
5514,0,5727,0,1901,0
5515,0,5728,0,1902,0
5516,0,5729,0,1903,0
5517,0,5730,0,1904,0
5518,0,5731,0,1905,0
5519,0,5732,0,1906,0
5520,0,5733,0,1907,0
5521,0,5734,0,1908,0
5522,0,5735,0,1909,0
5523,0,5736,0,1910,0
5524,0,5737,0,1911,0
5525,0,5738,0,1912,0
5526,0,5739,0,1913,0
5527,0,5740,0,1914,0
5528,0,5741,0,1915,0
5529,0,5742,0,1916,0
5530,0,5743,0,1917,0
5531,0,5744,0,1918,0
5532,0,5745,0,1919,0
5533,0,5746,0,1920,0
