Release 7.1.03i - par H.41
Copyright (c) 1995-2005 Xilinx, Inc.  All rights reserved.

#Mon Oct 10 17:19:29 2005

#
## NOTE: This file is designed to be imported into a spreadsheet program
# such as Microsoft Excel for viewing, printing and sorting. The |
# character is used as the data field separator. This file is also designed
# to support parsing.
#
#INPUT FILE:       my_gt11_map.ncd
#OUTPUT FILE:      my_gt11_pad.csv
#PART TYPE:        xc4vfx20
#SPEED GRADE:      -12
#PACKAGE:          ff672
#
# Pinout by Pin Number:
# 
# -----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,
# Pin Number,Signal Name,Pin Usage,Pin Name,Direction,IO Standard,IO Bank Number,Drive (mA),Slew Rate,Termination,IOB Delay,Voltage,Constraint,DCI Value,IO Register,Signal Integrity,
F7,,IOBS,IO_L3N_6,UNUSED,,6,,,,,,,,,,
F8,,IOBM,IO_L3P_6,UNUSED,,6,,,,,,,,,,
F9,,,VCCINT,,,,,,,,1.2,,,,,
F10,,IOBS,IO_L19N_6,UNUSED,,6,,,,,,,,,,
F11,,,VCCO_6,,,6,,,,,any******,,,,,
F12,,,TDP_0,,,,,,,,,,,,,
F13,,LOWCAPIOB,IO_L2N_GC_VRP_LC_3,UNUSED,,3,,,,,,,,,,
F14,,LOWCAPIOB,IO_L2P_GC_VRN_LC_3,UNUSED,,3,,,,,,,,,,
F15,,LOWCAPIOB,IO_L1P_GC_CC_LC_3,UNUSED,,3,,,,,,,,,,
F16,,,GND,,,,,,,,,,,,,
F17,,IOBS,IO_L18N_5,UNUSED,,5,,,,,,,,,,
F18,,IOBS,IO_L6N_5,UNUSED,,5,,,,,,,,,,
F19,,IOBM,IO_L6P_5,UNUSED,,5,,,,,,,,,,
F20,,IOBS,IO_L1N_5,UNUSED,,5,,,,,,,,,,
F21,,,VCCO_5,,,5,,,,,any******,,,,,
F22,,IOBS,IO_L5N_5,UNUSED,,5,,,,,,,,,,
F23,,IOBS,IO_L11N_5,UNUSED,,5,,,,,,,,,,
F24,,IOBM,IO_L11P_5,UNUSED,,5,,,,,,,,,,
F25,,,VCCAUX,,,,,,,,2.5,,,,,
F26,,IPAD,MGTCLK_P_102,UNUSED,,,,,,,,,,,,
G1,,IPAD,RXPPADB_113,UNUSED,,,,,,,,,,,,
G2,,,AVCCAUXMGT_113,,,,,,,,,,,,,
G3,,,GND,,,,,,,,,,,,,
G4,,LOWCAPIOB,IO_L24N_CC_LC_6,UNUSED,,6,,,,,,,,,,
G5,,IOBM,IO_L16P_6,UNUSED,,6,,,,,,,,,,
G6,,,VCCINT,,,,,,,,1.2,,,,,
G7,,IOBM,IO_L4P_6,UNUSED,,6,,,,,,,,,,
G8,,,VCCO_6,,,6,,,,,any******,,,,,
G9,,IOBS,IO_L11N_6,UNUSED,,6,,,,,,,,,,
G10,,IOBM,IO_L19P_6,UNUSED,,6,,,,,,,,,,
G11,,IOBS,IO_L29N_6,UNUSED,,6,,,,,,,,,,
G12,,IOBM,IO_L29P_6,UNUSED,,6,,,,,,,,,,
G13,,,GND,,,,,,,,,,,,,
G14,,LOWCAPIOB,IO_L3N_D26_LC_1,UNUSED,,1,,,,,,,,,,
G15,,LOWCAPIOB,IO_L7N_D18_LC_1,UNUSED,,1,,,,,,,,,,
G16,,LOWCAPIOB,IO_L7P_D19_LC_1,UNUSED,,1,,,,,,,,,,
G17,,IOBM,IO_L14P_5,UNUSED,,5,,,,,,,,,,
G18,,,VCCO_5,,,5,,,,,any******,,,,,
G19,,IOBM,IO_L4P_5,UNUSED,,5,,,,,,,,,,
G20,,IOBM,IO_L1P_5,UNUSED,,5,,,,,,,,,,
G21,,IOBM,IO_L5P_5,UNUSED,,5,,,,,,,,,,
G22,,IOBS,IO_L13N_5,UNUSED,,5,,,,,,,,,,
G23,,,GND,,,,,,,,,,,,,
G24,,IOBS,IO_L15N_5,UNUSED,,5,,,,,,,,,,
G25,,,VCCAUX,,,,,,,,2.5,,,,,
G26,,IPAD,MGTCLK_N_102,UNUSED,,,,,,,,,,,,
H1,,IPAD,RXNPADB_113,UNUSED,,,,,,,,,,,,
H2,,,AVCCAUXRXB_113,,,,,,,,,,,,,
H3,,IOBS,IO_L28N_VREF_6,UNUSED,,6,,,,,,,,,,
H4,,LOWCAPIOB,IO_L24P_CC_LC_6,UNUSED,,6,,,,,,,,,,
H5,,,VCCO_6,,,6,,,,,any******,,,,,
H6,,IOBS,IO_L4N_VREF_6,UNUSED,,6,,,,,,,,,,
H7,,IOBS,IO_L1N_6,UNUSED,,6,,,,,,,,,,
H8,,IOBM,IO_L1P_6,UNUSED,,6,,,,,,,,,,
H9,,IOBM,IO_L11P_6,UNUSED,,6,,,,,,,,,,
H10,,,GND,,,,,,,,,,,,,
H11,,LOWCAPIOB,IO_L8P_D17_CC_LC_1,UNUSED,,1,,,,,,,,,,
H12,,LOWCAPIOB,IO_L4N_D24_VREF_LC_1,UNUSED,,1,,,,,,,,,,
H13,,LOWCAPIOB,IO_L4P_D25_LC_1,UNUSED,,1,,,,,,,,,,
H14,,LOWCAPIOB,IO_L3P_D27_LC_1,UNUSED,,1,,,,,,,,,,
H15,,,VCCO_1,,,1,,,,,any******,,,,,
H16,,LOWCAPIOB,IO_L5N_D22_LC_1,UNUSED,,1,,,,,,,,,,
H17,,IOBS,IO_L14N_5,UNUSED,,5,,,,,,,,,,
H18,,IOBS,IO_L4N_VREF_5,UNUSED,,5,,,,,,,,,,
H19,,IOBM,IO_L2P_5,UNUSED,,5,,,,,,,,,,
H20,,,GND,,,,,,,,,,,,,
H21,,,VCCAUX,,,,,,,,2.5,,,,,
H22,,IOBM,IO_L13P_5,UNUSED,,5,,,,,,,,,,
H23,,IOBS,IO_L23N_VRP_5,UNUSED,,5,,,,,,,,,,
H24,,IOBM,IO_L15P_5,UNUSED,,5,,,,,,,,,,
H25,,,GNDA_102,,,,,,,,,,,,,
H26,,,GNDA_102,,,,,,,,,,,,,
J1,,,GNDA_113,,,,,,,,,,,,,
J2,,,GNDA_113,,,,,,,,,,,,,
J3,,IOBS,IO_L30N_6,UNUSED,,6,,,,,,,,,,
J4,,IOBM,IO_L28P_6,UNUSED,,6,,,,,,,,,,
J5,,IOBS,IO_L22N_6,UNUSED,,6,,,,,,,,,,
J6,,,VCCAUX,,,,,,,,2.5,,,,,
J7,,,GND,,,,,,,,,,,,,
J8,,,VCCINT,,,,,,,,1.2,,,,,
J9,,LOWCAPIOB,IO_L9P_CC_LC_6,UNUSED,,6,,,,,,,,,,
J10,,,VCCINT,,,,,,,,1.2,,,,,
J11,,LOWCAPIOB,IO_L8N_D16_CC_LC_1,UNUSED,,1,,,,,,,,,,
J12,,,VCCO_1,,,1,,,,,any******,,,,,
J13,,LOWCAPIOB,IO_L2N_D28_LC_1,UNUSED,,1,,,,,,,,,,
J14,,LOWCAPIOB,IO_L1N_D30_LC_1,UNUSED,,1,,,,,,,,,,
J15,,LOWCAPIOB,IO_L1P_D31_LC_1,UNUSED,,1,,,,,,,,,,
J16,,LOWCAPIOB,IO_L5P_D23_LC_1,UNUSED,,1,,,,,,,,,,
J17,,,GND,,,,,,,,,,,,,
J18,,,VCCINT,,,,,,,,1.2,,,,,
J19,,IOBS,IO_L2N_5,UNUSED,,5,,,,,,,,,,
J20,,,VCCINT,,,,,,,,1.2,,,,,
J21,,IOBS,IO_L21N_5,UNUSED,,5,,,,,,,,,,
J22,,,VCCO_5,,,5,,,,,any******,,,,,
J23,,IOBM,IO_L19P_5,UNUSED,,5,,,,,,,,,,
J24,,IOBM,IO_L23P_VRN_5,UNUSED,,5,,,,,,,,,,
J25,,,NC,,,,,,,,,,,,,
J26,,,NC,,,,,,,,,,,,,
K1,,IPAD,MGTCLK_P_113,UNUSED,,,,,,,,,,,,
K2,,,GNDA_113,,,,,,,,,,,,,
K3,,IOBM,IO_L30P_6,UNUSED,,6,,,,,,,,,,
K4,,,GND,,,,,,,,,,,,,
K5,,,VCCINT,,,,,,,,1.2,,,,,
K6,,IOBM,IO_L22P_6,UNUSED,,6,,,,,,,,,,
K7,,IOBS,IO_L15N_6,UNUSED,,6,,,,,,,,,,
K8,,IOBM,IO_L15P_6,UNUSED,,6,,,,,,,,,,
K9,,,VCCO_6,,,6,,,,,any******,,,,,
K10,,LOWCAPIOB,IO_L9N_CC_LC_6,UNUSED,,6,,,,,,,,,,
K11,,LOWCAPIOB,IO_L6N_D20_LC_1,UNUSED,,1,,,,,,,,,,
K12,,LOWCAPIOB,IO_L6P_D21_LC_1,UNUSED,,1,,,,,,,,,,
K13,,LOWCAPIOB,IO_L2P_D29_LC_1,UNUSED,,1,,,,,,,,,,
K14,,,GND,,,,,,,,,,,,,
K15,,,DONE_0,,,,,,,,,,,,,
K16,,,HSWAPEN_0,,,,,,,,,,,,,
K17,,,PROGRAM_B_0,,,,,,,,,,,,,
K18,,IOBS,IO_L26N_5,UNUSED,,5,,,,,,,,,,
K19,,,VCCO_5,,,5,,,,,any******,,,,,
K20,,IOBM,IO_L17P_5,UNUSED,,5,,,,,,,,,,
K21,,IOBM,IO_L21P_5,UNUSED,,5,,,,,,,,,,
K22,,LOWCAPIOB,IO_L25P_CC_LC_5,UNUSED,,5,,,,,,,,,,
K23,,IOBS,IO_L19N_5,UNUSED,,5,,,,,,,,,,
K24,,,GND,,,,,,,,,,,,,
K25,,,NC,,,,,,,,,,,,,
K26,,,NC,,,,,,,,,,,,,
L1,,IPAD,MGTCLK_N_113,UNUSED,,,,,,,,,,,,
L2,,,GNDA_113,,,,,,,,,,,,,
L3,,IOBS,IO_L2N_8,UNUSED,,8,,,,,,,,,,
L4,,IOBM,IO_L2P_8,UNUSED,,8,,,,,,,,,,
L5,,IOBS,IO_L32N_6,UNUSED,,6,,,,,,,,,,
L6,,,VCCO_6,,,6,,,,,any******,,,,,
L7,,IOBM,IO_L26P_6,UNUSED,,6,,,,,,,,,,
L8,,,VCCINT,,,,,,,,1.2,,,,,
L9,,IOBS,IO_L31N_6,UNUSED,,6,,,,,,,,,,
L10,,IOBM,IO_L31P_6,UNUSED,,6,,,,,,,,,,
L11,,,GND,,,,,,,,,,,,,
L12,,,VCCINT,,,,,,,,1.2,,,,,
L13,,,D_IN_0,,,,,,,,,,,,,
L14,,,VCCINT,,,,,,,,1.2,,,,,
L15,,,INIT_0,,,,,,,,,,,,,
L16,,,VCCO_0,,,0,,,,,any******,,,,,
L17,,,VBATT_0,,,,,,,,,,,,,
L18,,IOBM,IO_L26P_5,UNUSED,,5,,,,,,,,,,
L19,,IOBS,IO_L17N_5,UNUSED,,5,,,,,,,,,,
L20,,,VCCINT,,,,,,,,1.2,,,,,
L21,,,GND,,,,,,,,,,,,,
L22,,,VCCAUX,,,,,,,,2.5,,,,,
L23,,LOWCAPIOB,IO_L25N_CC_LC_5,UNUSED,,5,,,,,,,,,,
L24,,IOBM,IO_L27P_5,UNUSED,,5,,,,,,,,,,
L25,,,NC,,,,,,,,,,,,,
L26,,,NC,,,,,,,,,,,,,
M1,,,GNDA_113,,,,,,,,,,,,,
M2,,,GNDA_113,,,,,,,,,,,,,
M3,,,VCCO_8,,,8,,,,,any******,,,,,
M4,,IOBM,IO_L4P_8,UNUSED,,8,,,,,,,,,,
M5,,IOBM,IO_L32P_6,UNUSED,,6,,,,,,,,,,
M6,,IOBS,IO_L26N_6,UNUSED,,6,,,,,,,,,,
M7,,,VCCAUX,,,,,,,,2.5,,,,,
M8,,,GND,,,,,,,,,,,,,
M9,,,NC,,,,,,,,,,,,,
M10,,,NC,,,,,,,,,,,,,
M11,,,NC,,,,,,,,,,,,,
M12,,,CS_B_0,,,,,,,,,,,,,
M13,,,VCCO_0,,,0,,,,,any******,,,,,
M14,,,CCLK_0,,,,,,,,,,,,,
M15,,,VCCINT,,,,,,,,1.2,,,,,
M16,,,M2_0,,,,,,,,,,,,,
M17,,,VCCINT,,,,,,,,1.2,,,,,
M18,,,GND,,,,,,,,,,,,,
M19,,,NC,,,,,,,,,,,,,
M20,,,NC,,,,,,,,,,,,,
M21,,,NC,,,,,,,,,,,,,
M22,,IOBM,IO_L29P_5,UNUSED,,5,,,,,,,,,,
M23,,,VCCO_5,,,5,,,,,any******,,,,,
M24,,IOBS,IO_L27N_5,UNUSED,,5,,,,,,,,,,
M25,,,NC,,,,,,,,,,,,,
M26,,,NC,,,,,,,,,,,,,
N1,,,NC,,,,,,,,,,,,,
N2,,,NC,,,,,,,,,,,,,
N3,,IOBM,IO_L10P_8,UNUSED,,8,,,,,,,,,,
N4,,IOBS,IO_L4N_VREF_8,UNUSED,,8,,,,,,,,,,
N5,,,GND,,,,,,,,,,,,,
N6,,,NC,,,,,,,,,,,,,
N7,,,NC,,,,,,,,,,,,,
N8,,,NC,,,,,,,,,,,,,
N9,,,NC,,,,,,,,,,,,,
N10,,,NC,,,,,,,,,,,,,
N11,,,NC,,,,,,,,,,,,,
N12,,,VCCAUX,,,,,,,,2.5,,,,,
N13,,,GND,,,,,,,,,,,,,
N14,,,VCCINT,,,,,,,,1.2,,,,,
N15,,,GND,,,,,,,,,,,,,
N16,,,NC,,,,,,,,,,,,,
N17,,,NC,,,,,,,,,,,,,
N18,,,NC,,,,,,,,,,,,,
N19,,,NC,,,,,,,,,,,,,
N20,,,NC,,,,,,,,,,,,,
N21,,,NC,,,,,,,,,,,,,
N22,,IOBS,IO_L29N_5,UNUSED,,5,,,,,,,,,,
N23,,IOBS,IO_L31N_5,UNUSED,,5,,,,,,,,,,
N24,,IOBM,IO_L31P_5,UNUSED,,5,,,,,,,,,,
N25,,,NC,,,,,,,,,,,,,
N26,,,NC,,,,,,,,,,,,,
P1,,,NC,,,,,,,,,,,,,
P2,,,NC,,,,,,,,,,,,,
P3,,IOBS,IO_L10N_8,UNUSED,,8,,,,,,,,,,
P4,,LOWCAPIOB,IO_L8P_CC_LC_8,UNUSED,,8,,,,,,,,,,
P5,,IOBM,IO_L6P_8,UNUSED,,8,,,,,,,,,,
P6,,,NC,,,,,,,,,,,,,
P7,,,NC,,,,,,,,,,,,,
P8,,,NC,,,,,,,,,,,,,
P9,,,NC,,,,,,,,,,,,,
P10,,,NC,,,,,,,,,,,,,
P11,,,NC,,,,,,,,,,,,,
P12,,,GND,,,,,,,,,,,,,
P13,,,VCCINT,,,,,,,,1.2,,,,,
P14,,,M0_0,,,,,,,,,,,,,
P15,,,VCCAUX,,,,,,,,2.5,,,,,
P16,,,NC,,,,,,,,,,,,,
P17,,,NC,,,,,,,,,,,,,
P18,,,NC,,,,,,,,,,,,,
P19,,,NC,,,,,,,,,,,,,
P20,,,NC,,,,,,,,,,,,,
P21,,,NC,,,,,,,,,,,,,
P22,,,GND,,,,,,,,,,,,,
P23,,,VCCAUX,,,,,,,,2.5,,,,,
P24,,IOBM,IO_L1P_7,UNUSED,,7,,,,,,,,,,
P25,,,NC,,,,,,,,,,,,,
P26,,,NC,,,,,,,,,,,,,
R1,,,NC,,,,,,,,,,,,,
R2,,,NC,,,,,,,,,,,,,
R3,,LOWCAPIOB,IO_L8N_CC_LC_8,UNUSED,,8,,,,,,,,,,
R4,,,VCCO_8,,,8,,,,,any******,,,,,
R5,,IOBS,IO_L6N_8,UNUSED,,8,,,,,,,,,,
R6,,,NC,,,,,,,,,,,,,
R7,,,NC,,,,,,,,,,,,,
R8,,,NC,,,,,,,,,,,,,
R9,,,GND,,,,,,,,,,,,,
R10,,,VCCINT,,,,,,,,1.2,,,,,
R11,,,RDWR_B_0,,,,,,,,,,,,,
R12,,,VCCINT,,,,,,,,1.2,,,,,
R13,,,TDO_0,,,,,,,,,,,,,
R14,,,VCCO_0,,,0,,,,,any******,,,,,
R15,,,M1_0,,,,,,,,,,,,,
R16,,,NC,,,,,,,,,,,,,
R17,,,NC,,,,,,,,,,,,,
R18,,,NC,,,,,,,,,,,,,
R19,,,GND,,,,,,,,,,,,,
R20,,IOBS,IO_L3N_7,UNUSED,,7,,,,,,,,,,
R21,,IOBM,IO_L3P_7,UNUSED,,7,,,,,,,,,,
R22,,,VCCINT,,,,,,,,1.2,,,,,
R23,,IOBS,IO_L1N_7,UNUSED,,7,,,,,,,,,,
R24,,,VCCO_7,,,7,,,,,2.50,,,,,
R25,,,NC,,,,,,,,,,,,,
R26,,,NC,,,,,,,,,,,,,
T1,,,NC,,,,,,,,,,,,,
T2,,,NC,,,,,,,,,,,,,
T3,,IOBS,IO_L12N_VREF_8,UNUSED,,8,,,,,,,,,,
T4,,IOBM,IO_L12P_8,UNUSED,,8,,,,,,,,,,
T5,,,VCCAUX,,,,,,,,2.5,,,,,
T6,,,GND,,,,,,,,,,,,,
T7,,,VCCINT,,,,,,,,1.2,,,,,
T8,,IOBS,IO_L5N_8,UNUSED,,8,,,,,,,,,,
T9,,IOBM,IO_L5P_8,UNUSED,,8,,,,,,,,,,
T10,,,TMS_0,,,,,,,,,,,,,
T11,,,VCCO_0,,,0,,,,,any******,,,,,
T12,,,GND,,,,,,,,,,,,,
T13,,,VCCINT,,,,,,,,1.2,,,,,
T14,,,DOUT_BUSY_0,,,,,,,,,,,,,
T15,,,VCCINT,,,,,,,,1.2,,,,,
T16,,,GND,,,,,,,,,,,,,
T17,,IOBM,IO_L6P_7,UNUSED,,7,,,,,,,,,,
T18,,IOBS,IO_L12N_VREF_7,UNUSED,,7,,,,,,,,,,
T19,,,VCCINT,,,,,,,,1.2,,,,,
T20,,IOBS,IO_L15N_7,UNUSED,,7,,,,,,,,,,
T21,,,VCCO_7,,,7,,,,,2.50,,,,,
T22,,IOBS,IO_L5N_7,UNUSED,,7,,,,,,,,,,
T23,,IOBM,IO_L5P_7,UNUSED,,7,,,,,,,,,,
T24,,IOBS,IO_L7N_7,UNUSED,,7,,,,,,,,,,
T25,,,NC,,,,,,,,,,,,,
T26,,,NC,,,,,,,,,,,,,
U1,,,NC,,,,,,,,,,,,,
U2,,,NC,,,,,,,,,,,,,
U3,,,GND,,,,,,,,,,,,,
U4,,IOBM,IO_L14P_8,UNUSED,,8,,,,,,,,,,
U5,,IOBS,IO_L11N_8,UNUSED,,8,,,,,,,,,,
U6,,IOBM,IO_L11P_8,UNUSED,,8,,,,,,,,,,
U7,,IOBM,IO_L13P_8,UNUSED,,8,,,,,,,,,,
U8,,,VCCO_8,,,8,,,,,any******,,,,,
U9,,IOBM,IO_L15P_8,UNUSED,,8,,,,,,,,,,
U10,,,TCK_0,,,,,,,,,,,,,
U11,,,TDI_0,,,,,,,,,,,,,
U12,,,PWRDWN_B_0,,,,,,,,,,,,,
U13,,,GND,,,,,,,,,,,,,
U14,,LOWCAPIOB,IO_L7P_D3_LC_2,UNUSED,,2,,,,,,,,,,
U15,,LOWCAPIOB,IO_L3N_D10_LC_2,UNUSED,,2,,,,,,,,,,
U16,,LOWCAPIOB,IO_L3P_D11_LC_2,UNUSED,,2,,,,,,,,,,
U17,,IOBS,IO_L6N_7,UNUSED,,7,,,,,,,,,,
U18,,,VCCO_7,,,7,,,,,2.50,,,,,
U19,,IOBM,IO_L12P_7,UNUSED,,7,,,,,,,,,,
U20,,IOBM,IO_L15P_7,UNUSED,,7,,,,,,,,,,
U21,TXDATA_IN<9>,IOB,IO_L17N_7,INPUT,LVCMOS25,7,,,,NONE,,,,NO,NONE,
U22,,,VCCINT,,,,,,,,1.2,,,,,
U23,,,GND,,,,,,,,,,,,,
U24,,IOBM,IO_L7P_7,UNUSED,,7,,,,,,,,,,
U25,,,NC,,,,,,,,,,,,,
U26,,,NC,,,,,,,,,,,,,
V1,,,NC,,,,,,,,,,,,,
V2,,,NC,,,,,,,,,,,,,
V3,,IOBM,IO_L16P_8,UNUSED,,8,,,,,,,,,,
V4,,IOBS,IO_L14N_8,UNUSED,,8,,,,,,,,,,
V5,,,VCCO_8,,,8,,,,,any******,,,,,
V6,,IOBS,IO_L13N_8,UNUSED,,8,,,,,,,,,,
V7,,,VCCINT,,,,,,,,1.2,,,,,
V8,,IOBS,IO_L15N_8,UNUSED,,8,,,,,,,,,,
V9,,,VCCINT,,,,,,,,1.2,,,,,
V10,,,GND,,,,,,,,,,,,,
V11,,LOWCAPIOB,IO_L4N_D8_VREF_LC_2,UNUSED,,2,,,,,,,,,,
V12,,LOWCAPIOB,IO_L8N_D0_LC_2,UNUSED,,2,,,,,,,,,,
V13,,LOWCAPIOB,IO_L8P_D1_LC_2,UNUSED,,2,,,,,,,,,,
V14,,LOWCAPIOB,IO_L7N_D2_LC_2,UNUSED,,2,,,,,,,,,,
V15,,,VCCO_2,,,2,,,,,any******,,,,,
V16,,LOWCAPIOB,IO_L1P_D15_CC_LC_2,UNUSED,,2,,,,,,,,,,
V17,,,VCCINT,,,,,,,,1.2,,,,,
V18,TXDATA_IN<1>,IOB,IO_L28N_VREF_7,INPUT,LVCMOS25,7,,,,NONE,,,,NO,NONE,
V19,,,VCCINT,,,,,,,,1.2,,,,,
V20,,,GND,,,,,,,,,,,,,
V21,RXRECCLK1_OUT,IOB,IO_L17P_7,OUTPUT,LVCMOS25,7,12,SLOW,NONE**,,,,,NO,NONE,
V22,,IOBS,IO_L11N_7,UNUSED,,7,,,,,,,,,,
V23,,IOBM,IO_L11P_7,UNUSED,,7,,,,,,,,,,
V24,,LOWCAPIOB,IO_L9N_CC_LC_7,UNUSED,,7,,,,,,,,,,
V25,,,NC,,,,,,,,,,,,,
V26,,,NC,,,,,,,,,,,,,
W1,,,NC,,,,,,,,,,,,,
W2,,,NC,,,,,,,,,,,,,
W3,,IOBS,IO_L16N_8,UNUSED,,8,,,,,,,,,,
W4,,IOBS,IO_L18N_8,UNUSED,,8,,,,,,,,,,
W5,,IOBS,IO_L22N_8,UNUSED,,8,,,,,,,,,,
W6,,,VCCAUX,,,,,,,,2.5,,,,,
W7,,,GND,,,,,,,,,,,,,
W8,,IOBS,IO_L23N_VRP_8,UNUSED,,8,,,,,,,,,,
W9,,IOBM,IO_L23P_VRN_8,UNUSED,,8,,,,,,,,,,
W10,,LOWCAPIOB,IO_L9P_CC_LC_8,UNUSED,,8,,,,,,,,,,
W11,,LOWCAPIOB,IO_L4P_D9_LC_2,UNUSED,,2,,,,,,,,,,
W12,,,VCCO_2,,,2,,,,,any******,,,,,
W13,,LOWCAPIOB,IO_L6N_D4_LC_2,UNUSED,,2,,,,,,,,,,
W14,,LOWCAPIOB,IO_L5N_D6_LC_2,UNUSED,,2,,,,,,,,,,
W15,,LOWCAPIOB,IO_L5P_D7_LC_2,UNUSED,,2,,,,,,,,,,
W16,,LOWCAPIOB,IO_L1N_D14_CC_LC_2,UNUSED,,2,,,,,,,,,,
W17,,,GND,,,,,,,,,,,,,
W18,TXDATA_IN<0>,IOB,IO_L28P_7,INPUT,LVCMOS25,7,,,,NONE,,,,NO,NONE,
W19,RXDATA_OUT<0>,IOB,IO_L27N_7,OUTPUT,LVCMOS25,7,12,SLOW,NONE**,,,,,NO,NONE,
W20,TXDATA_IN<18>,IOB,IO_L27P_7,INPUT,LVCMOS25,7,,,,NONE,,,,NO,NONE,
W21,TXDATA_IN<15>,IOB,IO_L23P_VRN_7,INPUT,LVCMOS25,7,,,,NONE,,,,NO,NONE,
W22,,,VCCO_7,,,7,,,,,2.50,,,,,
W23,,IOBM,IO_L13P_7,UNUSED,,7,,,,,,,,,,
W24,,LOWCAPIOB,IO_L9P_CC_LC_7,UNUSED,,7,,,,,,,,,,
W25,,,GNDA_105,,,,,,,,,,,,,
W26,,IPAD,RXPPADA_105,UNUSED,,,,,,,,,,,,
Y1,,,NC,,,,,,,,,,,,,
Y2,,,NC,,,,,,,,,,,,,
Y3,,IOBM,IO_L18P_8,UNUSED,,8,,,,,,,,,,
Y4,,,GND,,,,,,,,,,,,,
Y5,,IOBM,IO_L22P_8,UNUSED,,8,,,,,,,,,,
Y6,,IOBM,IO_L26P_8,UNUSED,,8,,,,,,,,,,
Y7,,IOBS,IO_L31N_8,UNUSED,,8,,,,,,,,,,
Y8,,IOBM,IO_L27P_8,UNUSED,,8,,,,,,,,,,
Y9,,,VCCO_8,,,8,,,,,any******,,,,,
Y10,,LOWCAPIOB,IO_L9N_CC_LC_8,UNUSED,,8,,,,,,,,,,
Y11,,LOWCAPIOB,IO_L2N_D12_LC_2,UNUSED,,2,,,,,,,,,,
Y12,,LOWCAPIOB,IO_L2P_D13_LC_2,UNUSED,,2,,,,,,,,,,
Y13,,LOWCAPIOB,IO_L6P_D5_LC_2,UNUSED,,2,,,,,,,,,,
Y14,,,GND,,,,,,,,,,,,,
Y15,,LOWCAPIOB,IO_L8N_CC_LC_7,UNUSED,,7,,,,,,,,,,
Y16,,LOWCAPIOB,IO_L8P_CC_LC_7,UNUSED,,7,,,,,,,,,,
Y17,,IOBS,IO_L14N_7,UNUSED,,7,,,,,,,,,,
Y18,RXDATA_OUT<3>,IOB,IO_L20N_VREF_7,OUTPUT,LVCMOS25,7,12,SLOW,NONE**,,,,,NO,NONE,
Y19,,,VCCO_7,,,7,,,,,2.50,,,,,
Y20,TXDATA_IN<13>,IOB,IO_L23N_VRP_7,INPUT,LVCMOS25,7,,,,NONE,,,,NO,NONE,
Y21,,,VCCINT,,,,,,,,1.2,,,,,
Y22,RXDATA_OUT<2>,IOB,IO_L21P_7,OUTPUT,LVCMOS25,7,12,SLOW,NONE**,,,,,NO,NONE,
Y23,,IOBS,IO_L13N_7,UNUSED,,7,,,,,,,,,,
Y24,,,GND,,,,,,,,,,,,,
Y25,,,AVCCAUXRXA_105,,,,,,,,,,,,,
Y26,,IPAD,RXNPADA_105,UNUSED,,,,,,,,,,,,

# -----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,
# 
#* Default value.
#** This default Pullup/Pulldown value can be overridden in Bitgen. 
#****** This value can be any of the allowed voltages 
#       (1.2v,1.5v,1.8v,2.5v,3.3v) or VCCAUX 
#
#GT NOTE: In order to insure a successful multi-gigabit transceiver design, 
#please review the Xilinx RocketIO Transceiver User Guide, UG072. The user guide 
#contains detailed information on digital and analog design considerations, 
#including board level design guidelines to facilitate your system design. 
#The user guide is available on the Xilinx website, http://www.xilinx.com, 
#in the Documentation category under the Products and Services heading. 
#
#
